OlinkID,mb_present_6_nobs,mb_present_6_OR,mb_present_6_CI_lower,mb_present_6_CI_upper,mb_present_6_pvalue,mb_present_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20249,994,0.9426581393808067,0.8196633026620959,1.0841090053133795,0.40775802409656176,0.8926320207359053,58.32689189092803,Q76LX8,ADAMTS13,Cardiometabolic,Unique Protein
OID20250,994,1.0633929029989349,0.920967996952566,1.2278433885762303,0.4021447523810084,0.8926320207359053,58.84017009751589,Q01638,IL1RL1,Cardiometabolic,Unique Protein
OID20251,994,1.2618180505997025,1.0844906980149849,1.4681405711764193,0.002614677458652489,0.44957071833183676,39.13705835358853,Q99988,GDF15,Cardiometabolic,Unique Protein
OID20252,994,0.9930330999722963,0.8649630589691809,1.1400657258308695,0.9209469569405465,0.9794773141923745,56.446669190947006,P04054,PLA2G1B,Cardiometabolic,Unique Protein
OID20253,994,1.0793813152285034,0.9221915356342093,1.2633644732633298,0.34146799500752617,0.8887807503804328,54.07092997982441,Q9UM47,NOTCH3,Cardiometabolic,Unique Protein
OID20254,994,1.1873496447044862,1.0127833355102749,1.3920047154701305,0.03429711879105488,0.7936787266821416,55.11350716064815,Q14767,LTBP2,Cardiometabolic,Unique Protein
OID20255,994,1.1806984927514244,1.0135680518523478,1.3753876005047607,0.03291951057865379,0.7936787266821416,59.29592661792535,Q03167,TGFBR3,Cardiometabolic,Unique Protein
OID20256,994,1.0169635392619305,0.8867721523555343,1.1662689648529958,0.8098071305378021,0.9534197865270293,107.37533623788369,P04275,VWF,Cardiometabolic,Unique Protein
OID20257,994,0.917413043690946,0.8029053237445614,1.0482514785293036,0.20507656807619462,0.8887807503804328,39.96050792408625,Q5VY43,PEAR1,Cardiometabolic,Unique Protein
OID20258,994,1.0760666764469762,0.9249285211535316,1.2519015963693423,0.34241894417578594,0.8887807503804328,61.11595778412402,Q06141,REG3A,Cardiometabolic,Unique Protein
OID20259,994,1.0300298089306483,0.8338828881863043,1.2723146407204724,0.783686449437086,0.9480085089743318,60.410029729364055,P55808,XG,Cardiometabolic,Unique Protein
OID20260,994,1.008267000313199,0.8784879322307355,1.157218336897501,0.906769560943802,0.9777544669773339,61.8076988029898,P48960,ADGRE5,Cardiometabolic,Unique Protein
OID20261,994,0.8693046720966985,0.7597699344725151,0.9946308463150774,0.041515037003433106,0.8128415545635032,61.1795236448606,P04066,FUCA1,Cardiometabolic,Unique Protein
OID20262,994,0.9895525822480667,0.8637067205314117,1.1337347386058743,0.8797107446242993,0.9713732716378785,57.70058560244835,Q9NNX6,CD209,Cardiometabolic,Unique Protein
OID20263,994,0.9450876807765718,0.8019244174943495,1.1138091132658807,0.500378871408486,0.8958424123487057,48.90160180012761,P02144,MB,Cardiometabolic,Unique Protein
OID20264,994,1.050983792257846,0.910168274076875,1.2135854028849495,0.4980700800921197,0.8958424123487057,66.94939792978609,Q9UBP4,DKK3,Cardiometabolic,Unique Protein
OID20265,994,0.9965207600563121,0.8695245946685123,1.1420650218661044,0.9600345107242241,0.9867972385686535,49.47786070957056,O14798,TNFRSF10C,Cardiometabolic,Unique Protein
OID20266,994,1.182688790769889,1.0286216212489598,1.3598321743561705,0.018458484789745683,0.6591895812299631,52.79867342154505,P48304,REG1B,Cardiometabolic,Unique Protein
OID20267,994,1.037447496961217,0.8893222615887193,1.2102444248144155,0.639986072692009,0.9062927162825352,57.24841967595021,P01589,IL2RA,Cardiometabolic,Unique Protein
OID20268,994,1.0404193794110286,0.9082232172678589,1.191857314890443,0.5676495074694796,0.9062559842424803,32.67531251149596,P09619,PDGFRB,Cardiometabolic,Unique Protein
OID20269,994,0.9877207988044888,0.8592927688853776,1.1353434029899454,0.861980039239059,0.9660918921379484,42.3940514148372,P08581,MET,Cardiometabolic,Unique Protein
OID20270,994,1.0242675329813289,0.8819471766702147,1.1895542123969576,0.7534107368757305,0.9425847516792629,41.37328095250382,Q96AP7,ESAM,Cardiometabolic,Unique Protein
OID20271,994,1.0466066514055168,0.9017896527421799,1.2146795867921074,0.5488288439305772,0.9062559842424803,57.80394295489667,P07451,CA3,Cardiometabolic,Unique Protein
OID20272,994,1.0775233314534873,0.9349088805398479,1.2418927170273415,0.3026357396740702,0.8887807503804328,55.67521084638539,Q9Y275,TNFSF13B,Cardiometabolic,Unique Protein
OID20273,994,1.0820148476317057,0.9327195419200932,1.2552070347806255,0.2980828878438595,0.8887807503804328,62.52936892980734,Q13740,ALCAM,Cardiometabolic,Unique Protein
OID20274,994,1.0164720400726526,0.874611365050509,1.1813423076085823,0.8312989037974582,0.9585253746339465,43.92264317268689,P14555,PLA2G2A,Cardiometabolic,Unique Protein
OID20275,994,1.1171969999147637,0.9565540422947243,1.3048182135369484,0.1617533807597909,0.8887807503804328,49.214421338136205,P08118,MSMB,Cardiometabolic,Unique Protein
OID20276,994,1.050467136717953,0.9076509472451078,1.21575503080087,0.5090145903905812,0.8995463408172121,46.86194530243617,P07858,CTSB,Cardiometabolic,Unique Protein
OID20277,994,0.9681086027716963,0.8414499970914594,1.1138323964587236,0.6505130024107104,0.9076131293778075,53.49056024275692,P32942,ICAM3,Cardiometabolic,Unique Protein
OID20278,994,1.0439352649495934,0.8857863805813269,1.2303201553970156,0.6079471041691149,0.9062559842424803,63.29739378462129,Q07507,DPT,Cardiometabolic,Unique Protein
OID20279,994,0.941710240851132,0.8189762546893388,1.0828374725715249,0.39925111815866926,0.8926320207359053,60.014867863013386,Q9NQ79,CRTAC1,Cardiometabolic,Unique Protein
OID20280,994,0.9005302508401654,0.7882987918376672,1.0287402962876158,0.12288773669687836,0.8887807503804328,57.38508731337746,P15085,CPA1,Cardiometabolic,Unique Protein
OID20281,994,1.0627846198319773,0.921697255079975,1.2254687121243446,0.4020618182475836,0.8926320207359053,66.45366322968857,Q86U17,SERPINA11,Cardiometabolic,Unique Protein
OID20282,994,0.992524616720949,0.8577984605208235,1.1484109148423365,0.9196993255356756,0.9794773141923745,67.53288082864628,Q9H2A7,CXCL16,Cardiometabolic,Unique Protein
OID20283,994,0.9878232173440102,0.8654110288399847,1.1275505814062108,0.8559710287547552,0.9640978117813598,57.670116026926166,O75326,SEMA7A,Cardiometabolic,Unique Protein
OID20284,994,1.0331197262309921,0.8859247637002944,1.2047708930379066,0.6777860825223001,0.9214981867565379,43.769294645564536,P17931,LGALS3,Cardiometabolic,Unique Protein
OID20285,994,0.8737210055914418,0.7651626212834842,0.9976812436697604,0.046119801725853254,0.8128415545635032,59.97322330907519,Q9H1U4,MEGF9,Cardiometabolic,Unique Protein
OID20286,994,0.9363112551375863,0.8162601822696228,1.074018781682704,0.34721594528820376,0.8887807503804328,93.7782928984493,P31146,CORO1A,Cardiometabolic,Unique Protein
OID20287,994,0.9300811380111974,0.8116010367474235,1.065857341374263,0.29713419660552925,0.8887807503804328,47.57050366529988,P17813,ENG,Cardiometabolic,Unique Protein
OID20288,994,0.9133478131341972,0.7793692715296223,1.0703581193543554,0.26275708229928296,0.8887807503804328,45.942593561848014,Q13822,ENPP2,Cardiometabolic,Unique Protein
OID20289,994,0.9003548489134147,0.7862304339299105,1.0310448679911608,0.12904096343251448,0.8887807503804328,43.63181389456767,P15086,CPB1,Cardiometabolic,Unique Protein
