OlinkID,fa_1_nobs,fa_1_beta,fa_1_se,fa_1_pvalue,fa_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20320,1187,-0.05501136198474948,0.029199411529675583,0.05981322748394543,0.15765019290854146,53.503428456765626,Q16769,QPCT,Cardiometabolic,Unique Protein
OID20321,1187,-0.04344565800168036,0.02793514883686925,0.12015993921157354,0.257938650199275,51.318399931153735,O00584,RNASET2,Cardiometabolic,Unique Protein
OID20322,1187,-0.004714620233912513,0.027663999385044262,0.8647057314576856,0.925159170223578,73.28720036814693,P10451,SPP1,Cardiometabolic,Unique Protein
OID20323,1187,-0.0340600394658575,0.027428206589055128,0.21456231257548636,0.3910010222307647,52.5384077655066,Q8NHL6,LILRB1,Cardiometabolic,Unique Protein
OID20324,1187,0.010525204892518987,0.02802493218220269,0.7073075393918196,0.8303051958402766,64.60977601650548,O75023,LILRB5,Cardiometabolic,Unique Protein
OID20325,1187,-5.686225938040561e-4,0.029656883046820067,0.9847060510974776,0.9904665476111241,65.43565410074802,P18065,IGFBP2,Cardiometabolic,Unique Protein
OID20326,1187,-0.03846663404139612,0.028186770811314498,0.17260698736239527,0.3363534827068543,50.54148190990807,P19957,PI3,Cardiometabolic,Unique Protein
OID20327,1187,0.06918047476845592,0.02703502575034233,0.010624196672674169,0.04968724299876255,51.155031691293814,Q9HD89,RETN,Cardiometabolic,Unique Protein
OID20328,1187,-0.03778191691308651,0.02802420971342875,0.1778575971252625,0.34345106010293214,64.539383231183,Q16663,CCL15,Cardiometabolic,Unique Protein
OID20329,1187,-0.06804088405088599,0.02686781681643986,0.011456819904053514,0.0522438136966434,47.955131565434385,P24158,PRTN3,Cardiometabolic,Unique Protein
OID20330,1187,0.0022834284739072937,0.028406058093915044,0.935944535574305,0.9626199428162187,26.051730305781252,Q12884,FAP,Cardiometabolic,Unique Protein
OID20331,1187,-0.08221901238970908,0.02711095645615365,0.0024770347757931983,0.022485629346719,77.66856404895611,P23284,PPIB,Cardiometabolic,Unique Protein
OID20332,1187,-0.039665741312433826,0.029433794558465936,0.17803854343811562,0.34345106010293214,61.94441550277775,P39060,COL18A1,Cardiometabolic,Unique Protein
OID20333,1187,0.009269854065845814,0.027204691680484776,0.7333567102619167,0.8463230623411419,50.4813852450681,P04746,AMY2A,Cardiometabolic,Unique Protein
OID20334,1187,-0.02893358845331352,0.027766250670171144,0.2976067407834448,0.4898110942060862,63.510977077472255,O15467,CCL16,Cardiometabolic,Unique Protein
