OlinkID,epvs_6_nobs,epvs_6_beta,epvs_6_se,epvs_6_pvalue,epvs_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30919,944,-0.05051903728172829,0.031453506877932885,0.10858050939851326,0.3243013005870624,72.86876053673177,P20823,HNF1A,Neurology_II,Unique Protein
OID30920,944,0.010484460326617925,0.03125075079741198,0.7373276305007184,0.8775279576358306,59.992332870911646,P63211,GNGT1,Neurology_II,Unique Protein
OID30921,944,0.07174812504326619,0.03163002227276852,0.02353610454532996,0.1773093649123698,77.59841465146306,O15234,CASC3,Neurology_II,Unique Protein
OID30922,944,0.013447040748312433,0.030332928490669642,0.6576410490403987,0.8246422291696649,54.10134771540515,Q6UWJ8,CD164L2,Neurology_II,Unique Protein
OID30923,944,-5.190376362336169e-4,0.03014561856659683,0.9862666500739199,0.9951181975029574,57.03401583733611,Q16650,TBR1,Neurology_II,Unique Protein
OID30924,944,-0.026174900943301962,0.02982053943713633,0.380307511007307,0.6338974317384124,65.03982804034906,Q5VT99,LRRC38,Neurology_II,Unique Protein
OID30925,944,0.04381125394729539,0.03078215386470488,0.15499385711972902,0.39190920792471273,43.78103472225691,P63172,DYNLT1,Neurology_II,Unique Protein
OID30926,944,-0.023640112445613995,0.031012557907147267,0.4460888857359929,0.6880832786312967,925.8382600284824,P43007,SLC1A4,Neurology_II,Unique Protein
OID30927,944,0.050848806708791515,0.03180651306473324,0.11022879937362319,0.3270479906401496,68.85380811186491,Q14184,DOC2B,Neurology_II,Unique Protein
OID30928,944,-0.03155365472860756,0.029692878800349095,0.2882086618348586,0.5506873792326339,52.36066296390237,P0DKB5,TPBGL,Neurology_II,Unique Protein
OID30929,944,0.03097267479737837,0.032067983903826695,0.3343732563695768,0.593872865833779,100.58307622128169,P54105,CLNS1A,Neurology_II,Unique Protein
OID30930,944,-0.027184846141951238,0.029584361902876378,0.35839009871837857,0.620233427207709,67.89709846979541,P11229,CHRM1,Neurology_II,Unique Protein
OID30931,944,0.0010016436561565236,0.03253228811597024,0.9754442465411817,0.990130305612968,104.90522206346131,Q9ULW2,FZD10,Neurology_II,Unique Protein
OID30932,944,-0.03986944481430033,0.030322008012804845,0.18887832484965558,0.43789899720992165,93.22902466384048,Q0P6D2,DIPK1C,Neurology_II,Unique Protein
OID30933,944,-0.04352025285406379,0.030855122422482156,0.15873505723984413,0.39792673440142745,62.393714846042926,O75121,MFAP3L,Neurology_II,Unique Protein
OID30934,944,-0.01145245905771283,0.03099314079674686,0.7118273264257585,0.8597815186539224,70.48244609974017,P61266,STX1B,Neurology_II,Unique Protein
OID30935,944,-0.03227286824976895,0.03071979833561103,0.29373546858057603,0.5564412019838132,44.38437783682206,Q68J44,DUSP29,Neurology_II,Unique Protein
OID30936,944,0.026986009087840615,0.03144324708305124,0.39097833405451154,0.6403616329638445,68.35443088150221,P14649,MYL6B,Neurology_II,Unique Protein
OID30937,944,0.013704873392377888,0.03020620351134649,0.6501430205140117,0.8197579047786749,61.70680471275366,B6A8C7,TARM1,Neurology_II,Unique Protein
OID30938,944,-0.024017476314206285,0.03237063677748883,0.4583034208399892,0.6959069605793706,227.6745480715856,O15212,PFDN6,Neurology_II,Unique Protein
OID30939,944,0.028718801171473116,0.028144077100807356,0.307794310426016,0.5690593101677703,65.22293740365774,Q96KJ4,MSLNL,Neurology_II,Unique Protein
OID30940,944,0.05960807086346498,0.03134770156956517,0.05754363844181155,0.23361118772974324,62.53359234785363,Q8N6Q1,TMCO5A,Neurology_II,Unique Protein
OID30941,944,0.010411908983179249,0.03137924731762121,0.7401084339592947,0.8787027885653004,204.92574067642812,Q9UGI9,PRKAG3,Neurology_II,Unique Protein
OID30942,944,0.07322664438366958,0.03230661867632381,0.023642766065487996,0.1773913142407809,115.55824623727457,Q9UNY4,TTF2,Neurology_II,Unique Protein
OID30943,944,0.03702172934066087,0.02903039700972307,0.20253052106039524,0.4543336247578936,917.9387081442767,P54277,PMS1,Neurology_II,Unique Protein
OID30944,944,0.011435424741846272,0.028635135261902894,0.68972744411428355,0.8484631868281548,62.120788680471904,Q86TM3,DDX53,Neurology_II,Unique Protein
OID30945,944,0.09502393407703669,0.031777896027200554,0.0028609055518967782,0.1729704869808568,82.51787392595413,Q8TC05,MDM1,Neurology_II,Unique Protein
OID30946,944,0.06571835040522711,0.031605046396635625,0.03785754735634803,0.19936902796434264,85.19563016093478,Q9BX10,GTPBP2,Neurology_II,Unique Protein
OID30947,944,-0.014819314802945701,0.02947191148901336,0.6152039595726904,0.7995736655540124,54.51960925303556,P50897,PPT1,Neurology_II,Unique Protein
OID30948,944,-0.04704186659308974,0.03069701561559012,0.125749704649543,0.35060308972272386,135.3778878952132,O60939,SCN2B,Neurology_II,Unique Protein
OID30949,944,0.08320526203693125,0.03094322118585551,0.00729562098418679,0.1729704869808568,70.38514524069339,P63010,AP2B1,Neurology_II,Unique Protein
OID30950,944,0.050580191247992595,0.03120704224831731,0.1054007762347992,0.3198195135837078,67.54114631744983,Q7Z3D4,LYSMD3,Neurology_II,Unique Protein
OID30951,944,0.05066866024516019,0.031423971534171834,0.10720970821876515,0.3223959608481143,38.87858339347568,P09683,SCT,Neurology_II,Unique Protein
OID30952,944,0.08214176688437774,0.03196062611073917,0.010321824603984125,0.1729704869808568,59.075469110972264,P49069,CAMLG,Neurology_II,Unique Protein
OID30953,944,-0.051406124057375234,0.03239504389993984,0.11288620101546094,0.3316486685055289,33.38386740636111,P43146,DCC,Neurology_II,Unique Protein
OID30954,944,-0.04050645808026201,0.031289896328909966,0.1957954838508611,0.4453775870008303,76.55011653850809,P52799,EFNB2,Neurology_II,Unique Protein
OID30955,944,0.008780440858050275,0.030893862638316467,0.7763103339375677,0.9047667887159132,96.41475892139914,O60218,AKR1B10,Neurology_II,Unique Protein
OID30956,944,0.01859565883367937,0.032632959714456324,0.5689219100076885,0.7756337420487284,91.06179755047016,Q96BJ3,AIDA,Neurology_II,Unique Protein
OID30957,944,0.011061515733269365,0.031024478799613994,0.7215159160603233,0.8657598615124485,40.00770541077146,O14967,CLGN,Neurology_II,Unique Protein
OID30958,944,0.01760008414780281,0.029839707839972054,0.5554539789887025,0.7652086029780738,42.71300808077909,P60763,RAC3,Neurology_II,Unique Protein
OID30959,944,0.023909354759448415,0.03147467367116254,0.4476635713920609,0.6897841956663121,88.45181677155266,Q92834,RPGR,Neurology_II,Unique Protein
OID30960,944,-0.007562602197197216,0.030497971742522282,0.8042118468310077,0.9178880235404276,54.36979286326553,P98164,LRP2,Neurology_II,Unique Protein
OID30961,944,0.08367516943874949,0.03138022679793096,0.007797770754380884,0.1729704869808568,159.99440437538536,P10301,RRAS,Neurology_II,Unique Protein
OID30962,944,0.05703349080592314,0.031163872194434675,0.06755258193338368,0.24931338003949557,60.12468255350476,Q8IY31,IFT20,Neurology_II,Unique Protein
OID30963,944,-0.03987439301209791,0.032882308787678095,0.22557554916822778,0.48058114447429284,113.75229354125298,P01270,PTH,Neurology_II,Unique Protein
OID30964,704,0.0071051238451879965,0.03473413484061835,0.837978274711694,0.9313347897271033,82.66218863012736,P10746,UROS,Neurology_II,Unique Protein
OID30965,944,0.028946258328158916,0.031525398728446605,0.35875825461289557,0.6205031823866827,79.65911737402831,Q7L0J3,SV2A,Neurology_II,Unique Protein
OID30966,944,0.04729777729623938,0.03001362896555632,0.11539431813548233,0.33486699340194104,254.43136597544074,P04062,GBA,Neurology_II,Unique Protein
OID30967,944,0.0011005354314136575,0.03050194646021847,0.9712256535736843,0.9881282928631672,49.410447604085974,P20916,MAG,Neurology_II,Unique Protein
OID30968,944,-0.010601584997381378,0.031559734081453225,0.7370060305200229,0.8775279576358306,58.68634626677084,Q53EL9,SEZ6,Neurology_II,Unique Protein
OID30969,944,0.03772877150930147,0.03001613188399883,0.209087395847317,0.46125468532959063,47.385599654165325,Q2UY09,COL28A1,Neurology_II,Unique Protein
OID30970,944,0.0879069992111478,0.031141847545396367,0.004862289722248029,0.1729704869808568,49.7682245226801,O14578,CIT,Neurology_II,Unique Protein
OID30971,944,0.0010805493649850685,0.04433913070670965,0.9805626201751716,0.9925606603492628,60.72639299564852,Q9BY14,TEX101,Neurology_II,Unique Protein
OID30972,944,0.07955144776191492,0.031247069943742954,0.011060448381046308,0.1729704869808568,80.12542535334501,P24386,CHM,Neurology_II,Unique Protein
OID30973,944,0.006659471933205281,0.02968990127424882,0.8225724341077906,0.924050432320166,64.86248954890671,Q8IWP9,CCDC28A,Neurology_II,Unique Protein
OID30974,944,8.990573186445658e-5,0.030956368141217556,0.9976833518297261,0.9993928846464324,123.69115386372759,P35556,FBN2,Neurology_II,Unique Protein
OID30975,944,0.012008246727552022,0.031509071972622676,0.7032128076921237,0.8560978912470127,84.54303083015299,Q15735,INPP5J,Neurology_II,Unique Protein
OID30976,944,-0.006600706917580475,0.03127539301562339,0.8328936126079224,0.9285080204626076,40.22050828411355,Q15398,DLGAP5,Neurology_II,Unique Protein
OID30977,944,0.01813687002641046,0.029765684773403467,0.5424602176564709,0.7583028293686583,40.34752846239291,Q13002,GRIK2,Neurology_II,Unique Protein
OID30978,944,-0.0227056169164906,0.031197888073054424,0.4669232552867736,0.7006861560116951,51.06356840325789,Q9BX66,SORBS1,Neurology_II,Unique Protein
OID30979,944,0.03467023977252591,0.030518790387585003,0.2562369653645628,0.5194040566994571,41.29457192257164,Q07617,SPAG1,Neurology_II,Unique Protein
OID30980,944,0.05611981702927948,0.030545456162505293,0.06649105953879265,0.24732772228138586,47.44762527663121,Q8WWM7,ATXN2L,Neurology_II,Unique Protein
OID30981,944,-0.007999736986491255,0.02918083402684787,0.7840351975912837,0.9094186041902074,115.54783104711288,P48431,SOX2,Neurology_II,Unique Protein
OID30982,944,-0.06997742823150592,0.030023215677290434,0.01997809748343082,0.17629512917567178,47.4389453276056,Q9BZJ3,TPSD1,Neurology_II,Unique Protein
OID30983,944,-0.02631552158762545,0.029761823156932467,0.37681465314511353,0.6313015861119521,61.301751742255064,Q9NPD7,NRN1,Neurology_II,Unique Protein
OID30984,944,2.3728547246944164e-4,0.037073496550121016,0.9948946214524006,0.9976250355078445,41.72085291530261,A6NFN3,RBFOX3,Neurology_II,Unique Protein
OID30985,944,0.0854081507967252,0.031549624877005994,0.0069116991668093505,0.1729704869808568,84.82691353504936,Q96JB5,CDK5RAP3,Neurology_II,Unique Protein
OID30986,944,-0.027057832478574614,0.031949307583297344,0.3972693688692006,0.6451213140025963,43.62247521894179,O60662,KLHL41,Neurology_II,Unique Protein
OID30987,944,-0.014772097859658828,0.03179384998147325,0.6423114745089913,0.8153115592892726,47.78815666398994,Q9HCY8,S100A14,Neurology_II,Unique Protein
OID30988,944,0.07705362119271389,0.031214223850715456,0.013745343232683392,0.1729704869808568,51.43148686648341,P08651,NFIC,Neurology_II,Unique Protein
OID30989,944,0.08113547698748964,0.029845909442897715,0.006680340996789543,0.1729704869808568,58.50056640743191,Q9UM54,MYO6,Neurology_II,Unique Protein
OID30990,944,-0.023686675176964364,0.03411158562895143,0.48761235061322117,0.7194805153167317,40.8274882620683,Q96QH8,SPACA5_SPACA5B,Neurology_II,Unique Protein
OID30991,944,0.08315164745647984,0.03012645431270623,0.005892211606546833,0.1729704869808568,48.24218908756514,Q8WVC0,LEO1,Neurology_II,Unique Protein
OID30992,944,0.0015081109662065015,0.0317126803866092,0.9620807431374396,0.9851260115443309,48.743437197703734,P12319,FCER1A,Neurology_II,Unique Protein
OID30993,944,0.03136709353005056,0.03033799914987537,0.3014418894453209,0.5638714731708439,38.13498163042822,O60469,DSCAM,Neurology_II,Unique Protein
OID30994,944,0.06971931845241985,0.03253495674879639,0.03237969130749375,0.19091260253900602,78.03016895389207,O15013,ARHGEF10,Neurology_II,Unique Protein
OID30995,944,-0.012875803124361882,0.028310720965595792,0.6493570552994175,0.8197579047786749,47.74869542593682,P04808,RLN1,Neurology_II,Unique Protein
OID30996,944,0.06780266849475437,0.031554331908662726,0.03191105376833177,0.1903592044180281,61.7449368227738,O75592,MYCBP2,Neurology_II,Unique Protein
OID30997,944,0.029422837324385123,0.03360790063796761,0.38154219568404524,0.634725598082535,44.74186619789463,Q9NXH3,PPP1R14D,Neurology_II,Unique Protein
OID30998,704,0.019404645731927864,0.03813908096369314,0.6110645956649795,0.7973847380038996,89.34309675358668,Q15102,PAFAH1B3,Neurology_II,Unique Protein
OID30999,944,0.0636307804364402,0.03163816618922257,0.044592134564042506,0.21130973600684103,62.947524365165776,O43665,RGS10,Neurology_II,Unique Protein
OID31000,944,0.09280507381782743,0.03142595962911376,0.003224804724062842,0.1729704869808568,46.29017448426445,Q9UQ16,DNM3,Neurology_II,Unique Protein
OID31001,944,0.05503497297321926,0.029724525306911394,0.06441441210081143,0.24444910136161582,33.90090355914418,Q8IVM0,CCDC50,Neurology_II,Unique Protein
OID31002,944,-0.02539134960665109,0.03351384436927575,0.4488598698726418,0.6898093583794596,37.37457805775211,B2RUY7,VWC2L,Neurology_II,Unique Protein
OID31003,944,0.06425807478216626,0.03138436823791378,0.04089395171563378,0.20429948529852354,63.316617689490165,Q15366,PCBP2,Neurology_II,Unique Protein
OID31004,944,0.011855363517308232,0.032637441654297515,0.7165049712919405,0.8629353238921887,40.698405935671076,P22102,GART,Neurology_II,Unique Protein
OID31005,944,-0.017543847226761302,0.03001748791691947,0.5590565097217783,0.7693607240662703,46.986547238081684,A8MVW0,FAM171A2,Neurology_II,Unique Protein
OID31006,944,-0.02222400312399337,0.02974932438327608,0.455226861805214,0.6945190409888135,47.63058448292579,Q6ZVN8,HJV,Neurology_II,Unique Protein
OID31007,944,0.04418588349916712,0.0308362214751399,0.15221634308263943,0.38892340107566,46.3851834476498,Q07021,C1QBP,Neurology_II,Unique Protein
OID31008,944,0.009697937859771195,0.030829487086033364,0.7531610295781472,0.8884139182634885,34.50184819023463,O95467,GNAS,Neurology_II,Unique Protein
OID31009,944,0.05845823381098992,0.03158270616771226,0.06449263519852282,0.24444910136161582,90.45030019471376,O75167,PHACTR2,Neurology_II,Unique Protein
OID31010,944,0.03969838800178368,0.03098592761123022,0.20045166052806568,0.45104782875659843,72.4869827196055,O60869,EDF1,Neurology_II,Unique Protein
OID31011,944,0.05852467785649069,0.03259213041864471,0.07287170712376134,0.2588140946813541,62.83090966609585,Q96A00,PPP1R14A,Neurology_II,Unique Protein
OID31012,944,0.040110087711941696,0.03061282641024638,0.19043885333841723,0.4383092663844044,43.51075538502403,Q14151,SAFB2,Neurology_II,Unique Protein
OID31013,944,-0.043429631722286685,0.03465952085835973,0.2105075109062693,0.46264169502182345,37.86039965398408,Q5T848,GPR158,Neurology_II,Unique Protein
OID31015,944,6.826816384822082e-6,0.03015907238863611,0.9998194391650095,0.9998194391650095,40.68205893335211,Q86YD3,TMEM25,Neurology_II,Unique Protein
OID31016,944,0.06457260989907401,0.030895707841154776,0.036887235450080685,0.19936902796434264,60.21757866377927,Q15714,TSC22D1,Neurology_II,Unique Protein
OID31017,944,0.08973076874094635,0.031814809689213686,0.004898258976506919,0.1729704869808568,74.00276548946577,Q9H6Q3,SLA2,Neurology_II,Unique Protein
OID31018,944,0.0533042721449622,0.0310366002790831,0.08622716614932349,0.28608627316058183,58.45901181442852,O95202,LETM1,Neurology_II,Unique Protein
OID31019,704,0.04990029988139511,0.03598026551865806,0.16592630674749012,0.4064873136207681,64.26587214718302,O95295,SNAPIN,Neurology_II,Unique Protein
OID31020,944,-0.05035180415325136,0.03227234064612537,0.11904918655010419,0.3412550796245637,36.44598499101448,Q8N967,LRTM2,Neurology_II,Unique Protein
OID31021,944,0.06735888100439426,0.031475958787967835,0.03261355664502451,0.19091260253900602,72.70328079098596,P30419,NMT1,Neurology_II,Unique Protein
OID31022,944,0.04489885991990492,0.03187625476303436,0.1593065663352001,0.3983345538047818,127.0384242299438,O43432,EIF4G3,Neurology_II,Unique Protein
OID31023,944,0.03843591259237213,0.03452056738031608,0.26581550009138233,0.5300862852135997,39.45327656692961,Q13084,MRPL28,Neurology_II,Unique Protein
OID31024,944,0.08485334258647607,0.032099103051557026,0.008343943542205995,0.1729704869808568,61.035735529060574,P53367,ARFIP1,Neurology_II,Unique Protein
OID31025,944,-0.04131160058378916,0.030041133678891902,0.16941059178268772,0.4119718913564656,44.822807033290985,Q9UH03,SEPTIN3,Neurology_II,Unique Protein
OID31026,944,0.07224285972979143,0.0312671927788238,0.021078520011415195,0.17629512917567178,56.50618592117465,Q08378,GOLGA3,Neurology_II,Unique Protein
OID31027,944,0.01637792480856316,0.03300414295360126,0.6198434443660007,0.8010844415223329,84.7548925978922,O75792,RNASEH2A,Neurology_II,Unique Protein
OID31028,944,0.06609783138752497,0.031792548724562476,0.037887687006897965,0.19936902796434264,70.28583982451825,Q9H6H4,REEP4,Neurology_II,Unique Protein
OID31029,944,0.08225638390932485,0.03185664462497277,0.009972622074841793,0.1729704869808568,64.671688996667,Q9H777,ELAC1,Neurology_II,Unique Protein
OID31030,944,0.07518026982323361,0.0316454420541871,0.017717186375428823,0.1729704869808568,72.49008351225322,Q8WWV3,RTN4IP1,Neurology_II,Unique Protein
OID31031,944,0.09925008177136944,0.0315752719614736,0.0017235718099549518,0.1729704869808568,48.40015585924225,P51687,SUOX,Neurology_II,Unique Protein
OID31032,944,-0.017389349065106488,0.03208345234181003,0.5879458088026255,0.7850940610725365,45.946758633394715,Q6UWW0,LCN15,Neurology_II,Unique Protein
OID31033,944,0.030635085900549617,0.032047309169248445,0.33935441426519986,0.5987757373314446,98.71970317247974,Q96PE7,MCEE,Neurology_II,Unique Protein
OID31034,944,0.06311225947958819,0.030898539592574333,0.04137711939758667,0.2056893197264385,79.13570374756323,Q96I25,RBM17,Neurology_II,Unique Protein
OID31035,944,0.07531984196114722,0.03162532765029434,0.017436490429261122,0.1729704869808568,43.29924062301209,O43776,NARS1,Neurology_II,Unique Protein
OID31036,944,0.05510225934138606,0.030841210025693122,0.07432070914457592,0.2623664647700428,65.05491431773669,Q14197,MRPL58,Neurology_II,Unique Protein
OID31037,944,0.06080767768231993,0.03078077727908446,0.048505799275515175,0.21631543861489155,51.944293318769354,Q9BUJ2,HNRNPUL1,Neurology_II,Unique Protein
OID31038,944,0.03981715591303228,0.030156566959016647,0.1870437840389116,0.43554031473432986,33.44629242325841,Q01826,SATB1,Neurology_II,Unique Protein
OID31039,944,0.0824283064504819,0.031567357952909506,0.009168116022269046,0.1729704869808568,75.04588099290388,P54284,CACNB3,Neurology_II,Unique Protein
OID31040,944,0.07931913271059493,0.030958210343603562,0.010559607558488603,0.1729704869808568,78.02712678228308,Q5JSP0,FGD3,Neurology_II,Unique Protein
OID31041,944,0.03909239401406718,0.031213494776543525,0.21073184191804203,0.46278675727005025,51.421462000801824,Q9NWU2,GID8,Neurology_II,Unique Protein
OID31042,944,0.03117746720845287,0.031053575123636594,0.31564476407321496,0.5732617421306496,54.589568003002384,Q8IWQ3,BRSK2,Neurology_II,Unique Protein
OID31043,944,0.0858546686468499,0.031776689196973136,0.007021787066701107,0.1729704869808568,55.90667652783243,O94830,DDHD2,Neurology_II,Unique Protein
OID31044,944,-0.051881493489752795,0.03506624394291798,0.1393378677366601,0.3705956209228912,36.75952467277848,Q9BUP0,EFHD1,Neurology_II,Unique Protein
OID31045,944,-0.01768630078318298,0.029935720061676763,0.5547917746457784,0.7652086029780738,36.81753685499623,Q9NPG4,PCDH12,Neurology_II,Unique Protein
OID31047,944,0.028150059108596998,0.03136484653361521,0.3696825936022051,0.6293163028274499,60.80366892252639,P51649,ALDH5A1,Neurology_II,Unique Protein
OID31048,944,0.03747310560052752,0.030753053546385148,0.22333674015377555,0.47725540702231567,28.620367862533147,P04439,HLA-A,Neurology_II,Unique Protein
OID31049,944,0.05658692302405746,0.02964017270952401,0.05655293040709358,0.23284052642707836,46.5194145197246,Q9BXI9,C1QTNF6,Neurology_II,Unique Protein
OID31051,944,0.002561771113844582,0.03260660780609109,0.9373947238017453,0.9757130118584096,45.91250127623721,P29377,S100G,Neurology_II,Unique Protein
OID31052,944,0.07496816649494595,0.03163822336077338,0.018013343833729257,0.1729704869808568,90.40599340006081,P31751,AKT2,Neurology_II,Unique Protein
OID31053,944,0.07564053396179622,0.030724675107004374,0.014001493590159501,0.1729704869808568,53.17674582895876,P68400,CSNK2A1,Neurology_II,Unique Protein
OID31054,915,0.07688428988423236,0.0311900948301559,0.013885984667156839,0.1729704869808568,70.94792710859649,P61764,STXBP1,Neurology_II,Unique Protein
OID31055,944,0.06603474852390621,0.030930581842405987,0.03302722986880629,0.19192563202091606,68.05409474049803,Q9BZE9,ASPSCR1,Neurology_II,Unique Protein
OID31056,944,0.06854433692433107,0.031544842840763185,0.03003838042046503,0.1877897511135064,76.06841494486831,Q9H6S1,AZI2,Neurology_II,Unique Protein
OID31057,944,0.07879226644708127,0.0315132450335069,0.012580335361143577,0.1729704869808568,134.49812459756487,Q6ZVM7,TOM1L2,Neurology_II,Unique Protein
OID31058,944,0.07192143526314437,0.03072442535021861,0.019450092972527,0.17629512917567178,95.5556676720699,Q99460,PSMD1,Neurology_II,Unique Protein
OID31059,944,0.07259417714457209,0.031351167197162105,0.020801425256354103,0.17629512917567178,70.42240057341893,P78318,IGBP1,Neurology_II,Unique Protein
OID31060,944,0.0819303690489465,0.03181076170703403,0.01016135868878993,0.1729704869808568,59.337461801258954,Q9H4X1,RGCC,Neurology_II,Unique Protein
OID31061,944,0.06260183218737468,0.031561731851241163,0.04760838723731571,0.21498859267520715,76.99092130002157,Q8WXW3-4,PIBF1,Neurology_II,Unique Protein
OID31062,944,0.05719493713227951,0.03158875696188507,0.07052375835559879,0.2535558987372882,68.61027777344734,Q6Y7W6,GIGYF2,Neurology_II,Unique Protein
OID31063,944,0.08574397139996806,0.03168869378527633,0.006938242385336839,0.1729704869808568,64.88946216365676,Q96HC4,PDLIM5,Neurology_II,Unique Protein
OID31064,944,0.07236691487603775,0.031324750127415354,0.021094362904244386,0.17629512917567178,52.63839235336153,Q6GQQ9,OTUD7B,Neurology_II,Unique Protein
OID31065,944,0.07124087891833827,0.03172899183723814,0.024983578655298128,0.1773913142407809,73.30486472339295,Q9NWM8,FKBP14,Neurology_II,Unique Protein
OID31066,944,-0.016051614998340402,0.03118431918273468,0.60686153840077,0.7948873756720467,35.61481728176267,Q92859,NEO1,Neurology_II,Unique Protein
OID31067,944,-0.008201015578366203,0.03498743617985589,0.8147269271000361,0.9198416857601602,38.48523825926164,O15240,VGF,Neurology_II,Unique Protein
OID31068,944,0.0838786869051193,0.03158454248259523,0.008050092142849597,0.1729704869808568,73.62892266452022,Q5SW96,LDLRAP1,Neurology_II,Unique Protein
OID31069,944,0.029115882175774054,0.034327735248326344,0.3965594853205133,0.644684858504928,39.08214794738274,Q16625,OCLN,Neurology_II,Unique Protein
OID31070,944,0.07004032119210167,0.032158813874063254,0.02966032222728684,0.1877897511135064,87.613321624639255,Q5T5Y3,CAMSAP1,Neurology_II,Unique Protein
OID31071,944,0.08109002746391782,0.03168740230793738,0.01065275639090312,0.1729704869808568,74.56152646860001,P78352,DLG4,Neurology_II,Unique Protein
OID31072,944,0.056750989984203894,0.03196725594537862,0.076177835958448,0.2632007263670727,44.233712505583455,Q6PKH6,DHRS4L2,Neurology_II,Unique Protein
OID31073,944,0.0660587611400095,0.03131232514642681,0.03515321034092605,0.1960931943254329,41.01748319799665,Q14149,MORC3,Neurology_II,Unique Protein
OID31074,704,-0.013605286631402126,0.03554359834147795,0.702002693612199,0.8560978912470127,32.01865332182729,Q9H251,CDH23,Neurology_II,Unique Protein
OID31075,944,0.058436296664746604,0.031232326027611165,0.061656174770026446,0.24061548578476277,58.89226485836433,Q86VP1,TAX1BP1,Neurology_II,Unique Protein
OID31076,944,-0.048965170521060135,0.029074406837496746,0.09249150743574021,0.29840251240029647,38.41367217136324,Q8IWY9,CDAN1,Neurology_II,Unique Protein
OID31077,944,0.003819952921735074,0.029604422583989837,0.8973592902912737,0.9558109507046141,30.465432842770092,Q8N163,CCAR2,Neurology_II,Unique Protein
OID31078,944,0.07025840021168532,0.0314705450020797,0.025818463657701057,0.17757028063872987,46.45525192379278,P13995,MTHFD2,Neurology_II,Unique Protein
OID31079,944,0.048189428720692894,0.03288652927292553,0.14317045962002145,0.3763374581558657,35.67256738590237,Q92599,SEPTIN8,Neurology_II,Unique Protein
OID31080,944,0.06609048277904217,0.03163923649003896,0.036990150283178286,0.19936902796434264,48.05851439713961,O77932,DXO,Neurology_II,Unique Protein
OID31081,944,-0.01586644358151508,0.03383521423991872,0.6392275350524685,0.8142785283554953,31.15880404099351,P43320,CRYBB2,Neurology_II,Unique Protein
OID31082,944,0.042168998488009965,0.03166997327225156,0.18334635803355617,0.4308049875659845,34.75794088973936,P26718,KLRK1,Neurology_II,Unique Protein
OID31083,944,-0.05783799981422799,0.031131158673773567,0.06350172367253924,0.24330692787315378,40.8592026438529,P01350,GAST,Neurology_II,Unique Protein
OID31084,944,0.040394553133163036,0.03129549216653467,0.19711230574900684,0.44767620023647786,36.888121867432666,Q96RU2,USP28,Neurology_II,Unique Protein
OID31085,944,-0.011978897047100444,0.03199407019350921,0.7081847205827971,0.8585642713717594,31.63530389780924,Q9H1P3,OSBPL2,Neurology_II,Unique Protein
OID31086,944,0.04920965237565087,0.03137945855939541,0.11717176198286434,0.33777386434816237,37.495888251231015,O15269,SPTLC1,Neurology_II,Unique Protein
OID31087,944,0.08779342008286685,0.03162247122862191,0.005608597879775545,0.1729704869808568,73.71865355565369,O60890,OPHN1,Neurology_II,Unique Protein
OID31088,944,0.07255841961470398,0.03161742878382525,0.02196155592033364,0.17668771905001104,71.33909718309154,Q53GL0,PLEKHO1,Neurology_II,Unique Protein
OID31089,944,-0.017997556333451608,0.035238446057152435,0.6096568745801485,0.7967985030421346,30.152767596519954,P21579,SYT1,Neurology_II,Unique Protein
OID31090,944,0.038420542303530536,0.030992718686237607,0.21541259780614794,0.46781436231618634,27.898524348754734,Q13277,STX3,Neurology_II,Unique Protein
OID31091,944,-0.010182687020391587,0.03132394225854212,0.7451960584518611,0.8821772702186813,34.18270994886935,Q6UXV0,GFRAL,Neurology_II,Unique Protein
OID31092,944,0.014955187055273302,0.030166666513124142,0.6201864798428012,0.8010844415223329,33.917830003443875,Q9BQT9,CLSTN3,Neurology_II,Unique Protein
OID31093,944,0.021931585896295257,0.03305063259280133,0.5071265780894155,0.7360927009122857,30.99195428700723,Q2L4Q9,PRSS53,Neurology_II,Unique Protein
OID31094,944,-0.013023270650082425,0.03646358344644009,0.7210543463083732,0.8655613364514887,34.5625838282636,Q5VV43,KIAA0319,Neurology_II,Unique Protein
OID31095,944,0.030877863486553418,0.029779950950731736,0.30006712542088393,0.5630841582578225,21.133555997358176,Q9BRJ6,C7orf50,Neurology_II,Unique Protein
OID31096,944,0.0075354626588236846,0.03629062094818687,0.8355538477220908,0.9300547969884506,30.992375213438994,Q8IXS6,PALM2,Neurology_II,Unique Protein
OID31097,944,0.06725929853387085,0.03063288528954664,0.02836290043690485,0.18505526334168051,78.28586255333342,P0CG30,GSTT2B,Neurology_II,Unique Protein
OID31098,944,0.05306944509338297,0.03056322827813161,0.08282743317967528,0.27828113469447224,29.47076183234166,Q9BPX1,HSD17B14,Neurology_II,Unique Protein
OID31099,944,-0.09506092481841563,0.036113821816925226,0.00862249257015532,0.1729704869808568,27.286103806606306,Q15256,PTPRR,Neurology_II,Unique Protein
OID31100,944,-0.07293562305578298,0.036300595832905076,0.044803110581231376,0.21130973600684103,35.16895671168999,P10092,CALCB,Neurology_II,Unique Protein
OID31101,944,-0.006003268493968726,0.031063286429988058,0.8467981098566687,0.9354462868900388,41.00834002262276,Q6UX71,PLXDC2,Neurology_II,Unique Protein
